index,time,longitude,latitude,magnitude,x,y,time_days,step,logli_t,logli_s,logli_ts,loglam_t,loglam_ts,intlam
648199,1981-01-02 15:03:09.420,-118.281,36.043,3.13,210.60556856356348,-113.34095083397544,4019.627192361111,,,,,,,
648201,1981-01-02 16:45:32.810,-118.308,36.051,2.59,211.525904122666,-115.75716173158382,4019.698296412037,,,,,,,
648213,1981-01-03 13:34:45.550,-120.38,34.581,2.64,52.40849094347653,-307.49967233031225,4020.565804976852,,,,,,,
648223,1981-01-04 09:21:32.320,-115.753,32.174,2.77,-219.5903813145204,119.324850835553,4021.389957407407,,,,,,,
648235,1981-01-05 14:37:27.770,-119.287,34.064,2.65,-7.843922895649801,-208.7545531326808,4022.609349189815,,,,,,,
648243,1981-01-06 17:59:15.370,-114.25,35.376,2.5,139.1732835983914,251.18220333766988,4023.749483449074,,,,,,,
648251,1981-01-07 11:42:30.000,-122.0,37.0,4.24,327.3832531015081,-442.0009829756348,4024.487847222222,,,,,,,
648270,1981-01-08 14:52:14.370,-118.66,33.908,3.2,-26.29419860312852,-151.28677146655775,4025.619610763889,,,,,,,
648295,1981-01-10 06:34:32.850,-118.231,34.109,2.53,-4.496079125478111,-111.43603296681444,4027.2739913194446,,,,,,,
648306,1981-01-10 23:19:20.250,-120.187,36.201,2.81,231.94950766806105,-284.1309537207918,4027.971762152778,,,,,,,
648310,1981-01-11 02:23:36.310,-120.111,36.133,2.98,224.17665359669093,-277.55041296257554,4028.099725810185,,,,,,,
648311,1981-01-11 02:24:07.390,-120.227,36.064,2.86,216.8324709712884,-288.2139761042682,4028.1000855324073,,,,,,,
648312,1981-01-11 02:27:44.640,-120.088,36.127,2.62,223.44618991724911,-275.5061754591412,4028.1026,,,,,,,
648313,1981-01-11 04:44:29.510,-120.656,36.095,3.49,221.59304803775152,-326.6323335243472,4028.197563773148,,,,,,,
648320,1981-01-11 22:02:13.740,-117.248,34.189,2.58,3.762205140315145,-20.91760707218177,4028.918214583333,,,,,,,
648323,1981-01-11 22:29:04.030,-117.248,34.194,2.54,4.318179391004153,-20.916367341707467,4028.9368521990737,,,,,,,
648327,1981-01-11 23:15:49.450,-117.249,34.2,2.78,4.98555396513312,-21.00684646837524,4028.9693223379622,,,,,,,
648350,1981-01-13 15:22:45.890,-116.659,35.819,2.8,185.04521084090163,32.60650119639737,4030.640808912037,,,,,,,
648352,1981-01-13 20:14:39.030,-117.683,35.041,2.6,98.67418823623034,-60.30833669734184,4030.8435072916654,,,,,,,
648357,1981-01-13 23:00:31.430,-115.523,33.883,3.0,-29.27474985206664,138.23980653398445,4030.9586971064814,,,,,,,
648388,1981-01-17 00:09:35.540,-120.584,35.956,3.3,205.9081025298849,-320.72324607271537,4034.006661342593,,,,,,,
648396,1981-01-17 21:50:09.750,-117.734,32.882,2.82,-141.36254137277115,-66.62415059331305,4034.909835069445,,,,,,,
648400,1981-01-18 01:18:30.880,-120.649,36.004,2.72,211.45373084498232,-326.375221747157,4035.054524074074,,,,,,,
648405,1981-01-18 20:19:55.770,-116.767,33.489,3.01,-74.06850636323139,23.51669343970794,4035.8471732638886,,,,,,,
648407,1981-01-18 23:23:48.440,-115.061,32.253,2.73,-209.79375575293483,184.2974412074797,4035.974866203704,,,,,,,
648445,1981-01-21 14:07:46.250,-119.654,36.934,2.7,312.0622704228297,-234.12526223888364,4038.5887297453705,,,,,,,
648471,1981-01-23 08:47:11.270,-116.609,33.995,2.93,-17.756513765889434,37.94386707535838,4040.3661026620366,,,,,,,
648475,1981-01-23 18:36:30.740,-117.175,32.034,2.9,-235.8753608560173,-14.559231170459247,4040.775355787037,,,,,,,
648478,1981-01-23 22:13:03.490,-115.599,33.113,2.89,-114.99284898808236,132.4041053718119,4040.925734837963,,,,,,,
648506,1981-01-26 05:23:02.400,-116.186,33.815,3.0,-37.53365143601545,77.10260362900259,4043.224333333333,,,,,,,
648509,1981-01-26 10:20:57.820,-117.545,33.91,2.9,-27.160410794998057,-48.39435691618343,4043.4312247685184,,,,,,,
648513,1981-01-27 04:47:33.630,-115.969,33.249,2.6,-100.28440163091147,97.79102988259424,4044.1996947916655,,,,,,,
648516,1981-01-27 12:09:33.350,-120.389,36.092,2.56,220.4222748814853,-302.664011253077,4044.5066359953703,,,,,,,
648524,1981-01-28 04:00:16.490,-118.331,34.023,2.74,-13.944960486022577,-120.76457221629468,4045.166857523148,,,,,,,
648559,1981-01-30 01:54:13.090,-118.476,33.911,3.08,-26.217563529974804,-134.30357623499228,4047.079318171296,,,,,,,
648563,1981-01-30 07:16:58.310,-115.036,32.169,2.63,-219.08905786976047,186.82399090382,4047.303452662037,,,,,,,
648580,1981-01-31 05:23:22.380,-120.171,36.095,3.62,220.11955507621457,-283.0720767184646,4048.224564583333,,,,,,,
648581,1981-01-31 06:18:31.550,-120.151,36.13,3.27,223.95450865960208,-281.152216984375,4048.262865162037,,,,,,,
648582,1981-01-31 07:23:31.200,-120.266,36.025,2.55,212.60928514531795,-291.8607257477956,4048.308,,,,,,,
648592,1981-02-01 00:01:54.280,-116.785,33.497,2.54,-73.18292538795895,21.845388558571013,4049.0013226851847,,,,,,,
648601,1981-02-01 11:30:07.160,-116.769,33.487,3.59,-74.29135248412138,23.33176048171749,4049.4792495370375,,,,,,,
648604,1981-02-01 11:48:22.080,-116.782,33.499,3.0,-72.95989306084881,22.12306114434326,4049.491922222222,,,,,,,
648618,1981-02-01 19:27:07.920,-116.782,33.489,3.17,-74.10077407993664,21.76910695264984,4049.8105083333335,,,,,,,
648621,1981-02-01 20:13:11.840,-118.551,35.376,2.56,136.77868291939092,-138.76046037426843,4049.842498148148,,,,,,,
648650,1981-02-02 12:25:42.600,-116.762,33.968,2.69,-20.8050242601178,23.846410009719825,4050.517854166667,,,,,,,
